"2500029","M","0200","0800","M"
"8980344","M","1400","0600","M"
"2281546","M","1000","0100","M"
"5270038","M","2800","0200","M"
"2420337","M","0200","0900","M"
"4120157","M","2400","0100","M"
"4120158","M","2400","0100","M"
"5570120","M","1400","1500","M"
"7090100","M","0700","0500","M"
"1950610","U","","","U"
"4120159","M","2400","0700","M"
"8980345","M","0300","0100","M"
"1950611","M","2400","0100","M"
"8980346","M","0300","0100","M"
"5570123","M","1400","1200","M"
"5570122","M","1400","1200","M"
"2281547","M","1400","0600","M"
"4120160","M","0900","9900","M"
"4120161","M","0900","9900","M"
"4120162","M","0900","9900","M"
"4120164","M","0900","9900","M"
"1320151","M","0400","0400","M"
"2250023","M","1400","1300","M"
"8090027","M","1000","0100","M"
"8090026","M","1000","0100","M"
"8090025","M","1000","0100","M"
"2281548","M","3000","0400","M"
"2550140","M","1500","0100","M"
"2550141","M","1500","0100","M"
"2200013","M","3000","9900","M"
"6230090","U","","","U"
"7263200","U","","","U"
"1180016","M","3200","0200","M"
"1180017","M","3200","0200","M"
"1180015","M","3200","0200","M"
"4120167","U","","","U"
"8090028","M","0100","0100","M"
"3700003","M","3000","1400","M"
"5270039","M","1600","0900","M"
"5750128","M","1600","1300","M"
"2420116","U","","","U"
"1320154","M","1100","0700","M"
"7310171","U","","","U"
"5570124","M","1600","1200","M"
"2420338","M","0600","0100","M"
"9533461","M","0700","0100","M"
"1610070","M","1400","2000","M"
"1320155","M","1100","0300","M"
"2360141","M","0100","0200","M"
"5750130","M","1600","1200","M"
"1124603","M","0100","0300","M"
"8090033","M","0900","0100","M"
"8090032","M","0900","0100","M"
"8090031","M","0900","0100","M"
"4120168","M","1400","0600","M"
"1670098","M","0900","9900","M"
"1890331","M","1400","9900","M"
"1890330","M","1400","9900","M"
"1890327","M","1300","9900","M"
"1890324","M","1400","0800","M"
"1890323","M","1400","0800","M"
"1890322","M","1400","0800","M"
"1890321","M","1400","0800","M"
"1890316","M","1400","9900","M"
"1890317","M","1400","9900","M"
"1890318","M","1400","9900","M"
"1890319","M","1400","9900","M"
"1890315","M","1400","9900","M"
"1890314","M","1400","9900","M"
"1890313","M","1400","9900","M"
"1890312","M","1400","9900","M"
"2281219","M","3000","9900","M"
"1950612","M","2400","0100","M"
"1950613","M","2400","0100","M"
"8980347","U","","","U"
"1890332","M","1400","9900","M"
"6280250","M","1400","1000","M"
"9990729","M","0700","0100","M"
"7310172","M","1900","1000","M"
"3600090","M","1400","0800","M"
"2281551","M","1000","0100","M"
"5140037","M","2900","0100","M"
"5140038","M","2900","0100","M"
"1320156","M","0400","9900","M"
"8680090","U","","","U"
"9280046","M","1400","1000","M"
"5570125","M","1400","1500","M"
"2281552","M","1100","0400","M"
"7090102","M","0600","0400","M"
"7090101","M","0100","0100","M"
"2281557","M","1400","0500","M"
"3332698","M","2400","0100","M"
"1980025","M","2200","0200","M"
"2281561","M","1400","1200","M"
"4120169","M","1600","1000","M"
"1890333","M","1400","1400","M"
"2420339","M","2300","0100","M"
"2281563","M","1900","9900","M"
"5570133","M","1400","1500","M"
"7310177","M","3000","9900","M"
"7310174","M","3000","9900","M"
"7310175","M","3000","9900","M"
"7310176","M","3000","9900","M"
"3600091","M","1400","0800","M"
"1950616","M","2400","0100","M"
"8970056","U","","","U"
"1890340","M","1400","1400","M"
"8980348","M","0300","0100","M"
"5440089","M","1600","0900","M"
"5440088","M","1600","9900","M"
"1130509","M","3000","9900","M"
"1130512","M","0400","0100","M"
"8680097","M","1600","0100","M"
"8980349","M","0100","0900","M"
"3650191","M","1400","0400","M"
"7900034","M","1100","0700","M"
"7900033","M","1100","0700","M"
"2281566","M","1100","0600","M"
"1130759","M","0200","0700","M"
"2350057","M","3000","0300","M"
"3870156","M","1000","0400","M"
"6650046","M","3100","0100","M"
"6650047","M","3100","0100","M"
"2420342","M","0100","0300","M"
"2420343","M","0200","9900","M"
"2420344","M","0200","9900","M"
"4120171","M","1400","1200","M"
"2550143","M","2300","0100","M"
"4120172","M","2400","0100","M"
"5570134","M","1100","0700","M"
"7860084","M","3000","0400","M"
"2230303","M","0100","0900","M"
"8980350","M","0300","0600","M"
"2420347","M","0200","0100","M"
"2420346","M","0200","0100","M"
"5270040","M","2500","0600","M"
"4120173","M","1600","0900","M"
"4120175","M","1600","0900","M"
"4120174","M","1600","0900","M"
"2350058","M","3000","1000","M"
"1131184","M","0300","0500","M"
"1670099","M","0900","9900","M"
"1390117","M","1400","0200","M"
"1390118","M","1400","0200","M"
"8970058","M","4000","0010","M"
"2281592","M","0200","9900","M"
"7860085","M","0400","9900","M"
"1320157","M","1100","0700","M"
"5140039","M","0200","0600","M"
"2250025","M","1400","1300","M"
"1890342","M","1400","1400","M"
"7090103","M","0100","0700","M"
"8680102","M","1600","1300","M"
"4750042","M","0800","0100","M"
"2281593","M","1100","9900","M"
"5570136","M","0200","0200","M"
"5570139","M","0200","0200","M"
"7870137","M","0200","0300","M"
"5570141","M","0200","0200","M"
"5570140","M","0200","0200","M"
"1380079","M","0200","0200","M"
"2420350","M","0600","0200","M"
"7310180","M","1600","0400","M"
"4120177","M","1600","0900","M"
"4120176","M","1600","0900","M"
"1131514","M","3000","9900","M"
"1131516","M","3000","9900","M"
"1131518","M","3000","9900","M"
"1131519","M","3000","9900","M"
"2460130","M","0600","0100","M"
"6710074","M","0400","0300","M"
"2020015","M","0800","9900","M"
"8980351","M","0100","0200","M"
"1131784","M","0400","9900","M"
"2420352","M","0600","0100","M"
"5750132","M","0300","0500","M"
"1131861","M","3000","9900","M"
"8770030","M","0200","9900","M"
"8980352","M","0900","0500","M"
"5270041","M","1600","1100","M"
"2281610","M","3000","0400","M"
"2550147","M","1500","0100","M"
"8840032","M","0100","0200","M"
"8840031","M","0100","0200","M"
"2300021","M","0200","0500","M"
"2300022","M","0200","0500","M"
"2420353","M","3000","9900","M"
"3870158","M","1000","0100","M"
"3871254","M","1000","0100","M"
"3332715","M","1400","0100","M"
"3332717","M","1400","0100","M"
"3870159","M","1000","0100","M"
"1660101","M","4000","0010","M"
"1390121","M","0400","9900","M"
"2281611","M","0600","0100","M"
"8680105","M","1600","1200","M"
"2700044","M","0200","0300","M"
"1950618","M","2400","0100","M"
"2420355","M","0600","0100","M"
"1132642","M","1400","0600","M"
"5350001","M","1400","0800","M"
"1320158","M","2400","9900","M"
"7310182","M","0600","0600","M"
"7310184","M","0600","0600","M"
"7310186","M","0600","0600","M"
"1950621","M","2400","0100","M"
"1950623","M","2400","0100","M"
"6120114","M","1400","2200","M"
"7870140","M","1400","0500","M"
"1320159","M","2400","9900","M"
"8980353","M","0300","0100","M"
"8090035","M","2400","9900","M"
"5140041","M","0200","0600","M"
"4120178","M","1600","0900","M"
"5270042","M","1100","0300","M"
"5270043","M","1100","0700","M"
"8970060","M","4000","0010","M"
"3560037","U","","","U"
"3650195","M","1400","1000","M"
"7090104","M","0700","0500","M"
"7090105","M","0700","0500","M"
"7090107","M","0700","0500","M"
"1950625","M","2400","0100","M"
"2420357","M","0200","0900","M"
"8970061","M","4000","0010","M"
"5270044","M","1100","0700","M"
"1870012","M","2400","0100","M"
"1870011","M","2400","0100","M"
"2300023","M","0200","0500","M"
"8680107","M","0300","0500","M"
"5470044","M","0200","0300","M"
"8980354","M","1600","0900","M"
"2281616","M","0200","0900","M"
"4123906","U","","","U"
"5270046","M","2600","0300","M"
"7870141","U","","","U"
"6810866","M","1700","0200","M"
"6120116","M","1400","0500","M"
"1430038","M","0300","0100","M"
"1320164","M","2400","9900","M"
"1320165","M","1100","0500","M"
"3650197","M","0100","0700","M"
"3650198","M","2800","9900","M"
"6130020","M","0400","0100","M"
"2460131","M","2500","0400","M"
"8080204","M","1400","1600","M"
"8980355","M","0300","0100","M"
"2350062","M","1100","0700","M"
"2350061","M","1100","0700","M"
"2350060","M","1100","0700","M"
"2350059","M","1100","0700","M"
"6230092","M","3000","9900","M"
"7310191","M","1600","0800","M"
"3870168","M","0100","0200","M"
"2010171","M","1400","0500","M"
"2460132","M","0600","0100","M"
"1380080","M","0200","9900","M"
"1320166","M","0600","0100","M"
"5750133","M","1600","1200","M"
"5750134","M","1600","1300","M"
"1800048","M","3000","0700","M"
"7300008","M","0700","0500","M"
"3110020","M","0400","9900","M"
"2420359","M","1600","0700","M"
"6230093","M","0100","0200","M"
"2420360","M","0900","0600","M"
"2340002","M","1100","0500","M"
"2020017","M","0300","0500","M"
"1134028","M","1400","1600","M"
"1134090","M","3000","9900","M"
"1240002","M","0800","0100","M"
"8080219","M","0200","0600","M"
"8080218","M","0200","0600","M"
"8080217","M","0200","0600","M"
"8080216","M","0200","0600","M"
"8080215","M","0200","0600","M"
"8080214","M","0200","0600","M"
"8080210","M","0200","0600","M"
"8080209","M","0200","0600","M"
"8080208","M","0200","0600","M"
"8080207","M","0200","0600","M"
"8080206","M","0200","0600","M"
"8080228","M","0200","9900","M"
"8080225","M","0200","9900","M"
"8080224","M","0600","0100","M"
"8080223","M","0600","0100","M"
"8080222","M","0600","0100","M"
"8080221","M","0200","9900","M"
"8080220","M","0200","0600","M"
"1320170","M","0800","9900","M"
"1134216","M","0200","0100","M"
"1134220","M","0200","0100","M"
"1134223","M","0200","0100","M"
"1134224","M","0200","0100","M"
"1134226","M","0200","0100","M"
"1134229","M","0200","0100","M"
"1134233","M","0200","0100","M"
"1134239","M","0200","0100","M"
"1320168","M","0800","9900","M"
"2281624","M","1100","0600","M"
"1970000","M","0400","9900","M"
"1800049","M","1400","0200","M"
"1114907","M","1400","0200","M"
"7640045","M","1400","0400","M"
"4120183","M","0300","0100","M"
"2720139","M","1400","1000","M"
"2281644","M","2900","0100","M"
"2281643","M","2900","0100","M"
"2281642","M","2900","0100","M"
"2281641","M","2900","0100","M"
"2281639","M","2900","0100","M"
"2281638","M","2900","0100","M"
"6120119","M","1400","9900","M"
"1320172","M","0300","0400","M"
"1980026","M","0900","0600","M"
"7310197","M","1400","0500","M"
"7310198","M","0600","0400","M"
"7870142","M","1400","0500","M"
"5750136","M","1600","1200","M"
"5750135","M","1600","1200","M"
"2550164","M","2300","0100","M"
"2550172","M","2300","0100","M"
"2550173","M","2300","0100","M"
"2550174","M","2300","0100","M"
"2550175","M","2300","0100","M"
"2550176","M","2300","0100","M"
"2550177","M","2300","0100","M"
"8770031","M","0200","9900","M"
"2550178","M","2300","0100","M"
"2550185","M","2300","0100","M"
"2550192","M","2300","0100","M"
"2550187","M","2300","0100","M"
"2550188","M","2300","0100","M"
"2550190","M","2300","0100","M"
"2550201","M","2300","0100","M"
"2550200","M","2300","0100","M"
"2550199","M","2300","0100","M"
"2550198","M","2300","0100","M"
"2550197","M","2300","0100","M"
"2550196","M","2300","0100","M"
"2550195","M","2300","0100","M"
"2550194","M","2300","0100","M"
"2550193","M","2300","0100","M"
"2550179","M","2300","0200","M"
"2550181","M","2300","0200","M"
"2550182","M","2300","0200","M"
"2550183","M","2300","0200","M"
"2550184","M","2300","0200","M"
"2550186","M","2300","0200","M"
"2550165","M","2300","0200","M"
"2550166","M","2300","0200","M"
"2550167","M","2300","0200","M"
"2550168","M","2300","0200","M"
"2550169","M","2300","0200","M"
"2550170","M","2300","0200","M"
"2550171","M","2300","0200","M"
"2550157","M","2300","0100","M"
"2550158","M","2300","0100","M"
"2550159","M","2300","0100","M"
"2550160","M","2300","0100","M"
"2550161","M","2300","0100","M"
"2550162","M","2300","0100","M"
"2550163","M","2300","0100","M"
"2550148","M","2300","0100","M"
"2550149","M","2300","0100","M"
"2550150","M","2300","0100","M"
"2550151","M","2300","0100","M"
"2550152","M","2300","0100","M"
"2550153","M","2300","0100","M"
"2550155","M","2300","0100","M"
"2550156","M","2300","0100","M"
"2550202","M","2300","0100","M"
"2550203","M","2300","0100","M"
"2550204","M","2300","0100","M"
"2550205","M","2300","0100","M"
"2550206","M","2300","0100","M"
"2550209","M","2300","0100","M"
"2550210","M","2300","0100","M"
"2550211","M","2300","0100","M"
"2550212","M","2300","0100","M"
"2550213","M","2300","0100","M"
"2550214","M","2300","0100","M"
"2550215","M","2300","0100","M"
"8980362","M","1600","1300","M"
"8980360","M","1600","1300","M"
"8980359","M","1600","1300","M"
"8980358","M","1600","1300","M"
"8980357","M","1600","1200","M"
"8980356","M","1600","1200","M"
"8980363","M","0900","0500","M"
"5440092","M","3000","0800","M"
"2250029","M","1400","1300","M"
"3650202","M","0700","0400","M"
"5140042","M","0200","9900","M"
"7870143","M","3000","0800","M"
"2550216","M","2300","0100","M"
"1950626","M","2400","0100","M"
"7090109","M","0600","0500","M"
"8970062","M","4000","0010","M"
"7090110","M","0600","0500","M"
"2420365","M","1000","0400","M"
"4750043","M","1700","0600","M"
"8020033","M","1900","9900","M"
"2460133","M","3000","0100","M"
"6280270","M","0400","9900","M"
"2300024","M","0200","0300","M"
"1970001","M","0400","0100","M"
"4120187","M","1600","1000","M"
"1970002","M","0400","9900","M"
"1970003","M","0400","9900","M"
"2550219","M","2300","0100","M"
"6230094","M","0100","0100","M"
"6710075","M","1100","0600","M"
"8840041","M","0100","0200","M"
"5270048","M","0600","0100","M"
"7900038","M","0700","0100","M"
"5750137","M","0300","0500","M"
"1380081","M","1400","0300","M"
"1380082","M","0200","0900","M"
"7640046","M","0700","0400","M"
"6710077","M","0800","0100","M"
"6710078","M","0800","0100","M"
"1231196","M","0700","0100","M"
"7090111","M","0600","0500","M"
"2550226","M","2300","0500","M"
"5440097","M","1000","0100","M"
"5440096","M","0100","0600","M"
"1970004","M","0400","9900","M"
"1970005","M","0400","9900","M"
"7640047","M","0700","0400","M"
"7640048","M","0700","0400","M"
"2420367","M","0200","0300","M"
"5270049","M","0600","0100","M"
"5270050","M","1100","0700","M"
"5270051","M","1100","0700","M"
"5270052","M","1100","0300","M"
"8840042","M","0100","0400","M"
"7090112","M","0100","0100","M"
"5570150","M","0200","0100","M"
"6710080","M","1100","0600","M"
"6710081","M","1100","0600","M"
"6710082","M","1100","0700","M"
"6710083","M","1100","0700","M"
"8980367","M","0200","0300","M"
"2420368","M","0600","0100","M"
"2300025","M","0800","0500","M"
"7310204","M","0600","0500","M"
"7640049","M","1400","0900","M"
"2460134","M","1400","2000","M"
"2460135","M","1400","2000","M"
"8980368","M","0100","0600","M"
"7870147","M","1400","2000","M"
"5570152","M","1600","1200","M"
"8980370","M","3000","0600","M"
"1380084","M","0200","0200","M"
"1320175","M","0400","0400","M"
"1136823","M","1400","0400","M"
"5570156","M","1400","1200","M"
"8840043","M","0100","0400","M"
"3600098","M","1400","0800","M"
"6230097","M","1600","0300","M"
"6230096","M","1600","0300","M"
"6230098","M","1600","0300","M"
"6230099","M","1600","0300","M"
"6230103","M","2500","0200","M"
"6230104","M","2600","0400","M"
"4120188","M","0300","0600","M"
"4129261","M","0300","0600","M"
"4120189","M","0300","0600","M"
"7310205","M","1900","1000","M"
"6230105","M","0400","0300","M"
"6230106","M","0400","9900","M"
"5750150","M","1400","1300","M"
"8840046","M","0100","0200","M"
"8840045","M","0100","0200","M"
"8840044","M","0100","0200","M"
"8770032","M","0100","0400","M"
"5270054","M","1100","0700","M"
"5270055","M","2400","9900","M"
"5750151","M","0800","0700","M"
"6786012","M","2000","0600","M"
"6786497","M","2000","0600","M"
"2281473","M","1000","0100","M"
"2880058","M","3000","0900","M"
"2420370","M","0200","0900","M"
"5270059","M","0800","9900","M"
"5220015","M","1000","0100","M"
"5220016","M","1000","0100","M"
"5440102","M","0900","0100","M"
"8980373","M","1400","1700","M"
"1320177","M","0800","9900","M"
"5570162","M","1300","0100","M"
"7790096","M","1600","0900","M"
"5570164","M","1300","0100","M"
"2880059","M","0200","0700","M"
"2750003","M","1400","0800","M"
"2750004","M","1400","0800","M"
"8680111","M","1700","0600","M"
"8970064","M","4000","0010","M"
"4120192","M","0300","0100","M"
"8970065","M","4000","0010","M"
"7090113","M","1400","0400","M"
"7090114","M","1400","0400","M"
"1380085","M","0200","0200","M"
"7090115","M","1000","0100","M"
"8840048","M","0100","0400","M"
"8840047","M","0100","0400","M"
"1320178","M","1100","0300","M"
"2420375","M","2500","0500","M"
"1426364","U","","","U"
"1660190","M","4000","0010","M"
"6230108","M","0300","0100","M"
"6230109","M","0300","0100","M"
"9071759","M","1400","1400","M"
"6230110","M","0100","0200","M"
"3870179","M","0700","0100","M"
"1320179","M","0800","0300","M"
"7090118","M","1400","2000","M"
"2570047","M","1100","9900","M"
"2570046","M","1100","9900","M"
"5690004","M","1600","1300","M"
"9662932","U","","","U"
"1138581","M","3000","0200","M"
"2720149","U","1400","0900","U"
"8980377","M","0300","0600","M"
"8230054","M","1400","1000","M"
"1390132","U","","","U"
"8090039","M","0900","0600","M"
"2010203","M","1400","2300","M"
"2010198","M","1400","2300","M"
"2010201","M","1400","2300","M"
"7090119","M","1400","0400","M"
"1870014","M","2400","0100","M"
"1870013","M","2400","0100","M"
"3560046","M","1400","9900","M"
